dt,Temperature (C),Turbidity (NTU),Dissolved Oxygen(g/ml),PH,Ammonia(g/ml),Nitrate(g/ml)
2021-08-01 11:15:00,24.25,2.0,38.686,7.30332,7.6301,454.0
2021-08-01 11:30:00,24.25,2.0,38.686,7.30332,6.36319,462.0
2021-08-01 11:45:00,24.25,2.0,38.7025,7.30332,9.575685,436.0
2021-08-01 12:00:00,24.34375,2.0,38.702,7.298780000000001,13.239175,431.0
2021-08-01 12:15:00,24.375,3.0,38.702,7.28516,14.7265,427.0
2021-08-01 12:30:00,24.375,3.0,38.702,7.29878,14.02878,431.0
2021-08-01 12:45:00,24.4375,2.0,38.686,7.30332,14.48987,422.5
2021-08-01 13:00:00,24.4375,3.0,38.694,7.29878,14.1998,427.0
2021-08-01 13:15:00,24.4375,3.0,38.69,7.29424,9.514535,447.5
2021-08-01 13:30:00,24.4375,3.0,38.686,7.29878,11.94786,437.0
2021-08-01 13:45:00,24.5,4.5,38.686,7.30332,13.24101,433.0
2021-08-01 14:00:00,24.5,5.0,38.694,7.2897,12.99564,434.0
2021-08-01 14:15:00,24.5625,7.0,38.728,7.2897,13.80417,433.0
2021-08-01 14:30:00,24.625,4.0,38.736,7.29424,16.63968,428.0
2021-08-01 14:45:00,24.625,3.0,38.702,7.2897,16.84527,425.0
2021-08-01 15:00:00,24.6875,3.0,38.686,7.2897,15.97504,429.0
2021-08-01 15:15:00,24.6875,5.0,38.718999999999994,7.2874300000000005,17.229680000000002,426.5
2021-08-01 15:30:00,24.75,3.0,38.745,7.28516,16.70791,430.0
2021-08-01 15:45:00,24.75,3.0,38.715,7.2874300000000005,14.520019999999999,434.0
2021-08-01 16:00:00,24.8125,3.0,38.698,7.29197,15.02829,432.0
2021-08-01 16:15:00,24.8125,2.0,38.702,7.2897,13.97225,435.0
2021-08-01 16:30:00,24.875,2.0,38.694,7.29424,13.97225,442.0
2021-08-01 16:45:00,24.875,4.0,38.694,7.28516,10.27445,450.0
2021-08-01 17:00:00,24.875,3.5,38.686,7.2897,12.213885000000001,438.5
2021-08-01 17:15:00,24.90625,4.0,38.715,7.29651,10.087695,447.5
2021-08-01 17:30:00,24.875,4.0,38.702,7.2897,8.24744,462.0
2021-08-01 17:45:00,24.9375,4.0,38.702,7.2897,7.74954,464.0
2021-08-01 18:00:00,24.9375,3.0,38.715,7.2874300000000005,6.254665,474.5
2021-08-01 18:15:00,24.9375,6.0,38.69,7.2897,5.116965,486.5
2021-08-01 18:30:00,24.9375,10.0,38.677,7.28516,2.95007,528.0
2021-08-01 18:45:00,24.9375,11.0,38.702,7.29424,2.78916,530.0
2021-08-01 19:00:00,24.90625,14.0,38.718999999999994,7.29424,2.69694,529.0
2021-08-01 19:15:00,24.875,14.0,38.728,7.29424,2.28882,549.0
2021-08-01 19:30:00,24.875,13.0,38.7445,7.29197,2.227385,542.0
2021-08-01 19:45:00,24.875,10.5,38.694,7.29197,1.586495,584.0
2021-08-01 20:00:00,24.875,10.5,38.702,7.28516,2.75304,533.0
2021-08-01 20:15:00,24.875,13.0,38.694,7.2897,2.251665,543.5
2021-08-01 20:30:00,24.875,14.0,38.694,7.29424,2.06999,549.0
2021-08-01 20:45:00,24.875,75.0,38.702,7.29424,1.33029,582.0
2021-08-01 21:00:00,24.8125,78.0,38.719,7.29878,1.10462,602.0
2021-08-01 21:15:00,24.8125,84.0,38.694,7.29424,2.2848800000000002,543.0
2021-08-01 21:30:00,24.8125,85.0,38.685500000000005,7.30105,3.4923450000000003,489.5
2021-08-01 21:45:00,24.78125,85.0,38.69,7.29424,4.2007200000000005,489.0
2021-08-01 22:00:00,24.75,84.0,38.694,7.29424,2.438915,534.5
2021-08-01 22:15:00,24.75,83.0,38.686,7.29424,1.38064,581.0
2021-08-01 22:30:00,24.75,83.0,38.69,7.29424,1.78732,560.0
2021-08-01 22:45:00,24.6875,83.5,38.7155,7.30105,2.28633,534.0
2021-08-01 23:00:00,24.6875,84.0,38.694,7.29424,2.03184,550.0
2021-08-01 23:15:00,24.6875,88.0,38.702,7.30332,1.61373,563.0
2021-08-01 23:30:00,24.6875,86.0,38.677499999999995,7.29424,1.540375,573.0
2021-08-01 23:45:00,24.6875,88.0,38.694,7.29424,1.73173,551.0
2021-08-02 00:00:00,24.625,91.0,38.669,7.29424,1.63181,570.0
2021-08-02 00:15:00,24.625,92.0,38.677,7.30332,2.33184,528.0
2021-08-02 00:30:00,24.625,93.0,38.652,7.29878,3.62604,492.0
2021-08-02 00:45:00,24.625,91.0,38.694,7.29424,5.010355000000001,468.0
2021-08-02 01:00:00,24.5625,93.0,38.686,7.29424,5.78121,464.0
2021-08-02 01:15:00,24.5625,85.0,38.702,7.29424,4.29682,486.0
2021-08-02 01:30:00,24.5625,90.0,38.702,7.29424,3.931895,491.0
2021-08-02 01:45:00,24.5625,92.0,38.694,7.29424,4.54792,473.0
2021-08-02 02:00:00,24.5,81.0,38.694,7.29424,4.81429,468.0
2021-08-02 02:15:00,24.5,84.0,38.686,7.29878,5.41747,464.5
2021-08-02 02:30:00,24.5,95.0,38.69,7.30105,4.59131,480.0
2021-08-02 02:45:00,24.5,83.0,38.686,7.29878,4.96292,475.0
2021-08-02 03:00:00,24.4375,94.0,38.686,7.29878,5.0969,474.0
2021-08-02 03:15:00,24.4375,96.5,38.686,7.29651,5.881715,463.0
2021-08-02 03:30:00,24.4375,85.0,38.686,7.29424,5.62848,464.0
2021-08-02 03:45:00,24.375,86.5,38.673,7.29197,6.48678,457.0
2021-08-02 04:00:00,24.375,74.0,38.686,7.30332,5.82565,464.0
2021-08-02 04:15:00,24.375,90.5,38.669,7.29651,6.66406,455.0
2021-08-02 04:30:00,24.375,79.0,38.6605,7.29878,6.412380000000001,463.0
2021-08-02 04:45:00,24.3125,94.0,38.702,7.29424,6.41233,463.0
2021-08-02 05:00:00,24.375,93.0,38.677,7.30332,5.89298,463.0
2021-08-02 05:15:00,24.3125,71.0,38.652,7.29424,6.17056,459.0
2021-08-02 05:30:00,24.3125,99.0,38.398,7.30332,6.58747,452.0
2021-08-02 05:45:00,24.25,66.0,38.652,7.30332,7.6301,443.0
2021-08-02 06:00:00,24.25,100.0,38.669,7.30332,5.78121,459.0
2021-08-02 06:15:00,24.25,77.0,38.669,7.29878,6.79379,445.0
2021-08-02 06:30:00,24.25,76.0,38.669,7.29424,7.87096,443.0
2021-08-02 06:45:00,24.1875,79.0,38.686,7.29424,4.21634,479.0
2021-08-02 07:00:00,24.1875,84.0,38.686,7.30786,4.74171,474.0
2021-08-02 07:15:00,24.25,73.5,38.698,7.29424,3.99185,483.5
2021-08-02 07:30:00,24.1875,76.0,38.686,7.30332,3.02838,499.0
2021-08-02 07:45:00,24.1875,100.0,38.643,7.30332,2.61758,531.0
2021-08-02 08:00:00,24.1875,100.0,38.584,7.30332,2.0357149999999997,547.5
2021-08-02 08:15:00,24.1875,87.0,38.49550000000001,7.298780000000001,2.59877,524.5
2021-08-02 08:30:00,24.1875,77.5,38.6475,7.30105,4.54796,485.0
2021-08-02 08:45:00,24.1875,79.5,38.673,7.29878,4.624585,482.5
2021-08-02 09:00:00,24.1875,79.0,38.694,7.30332,5.07753,475.0
2021-08-02 09:15:00,24.1875,73.0,38.702,7.2897,5.98403,462.0
2021-08-02 09:30:00,24.25,74.0,38.686,7.29424,5.335765,464.0
2021-08-02 09:45:00,24.3125,83.0,38.677,7.29878,6.21814,458.0
2021-08-02 10:00:00,24.3125,78.0,38.728,7.2897,5.41747,465.0
2021-08-02 10:15:00,24.3125,84.5,38.686,7.29197,4.57187,480.0
2021-08-02 10:30:00,24.3125,81.0,38.69,7.3055900000000005,6.571345,462.0
2021-08-02 10:45:00,24.34375,79.5,38.677499999999995,7.29424,6.424985,460.0
2021-08-02 11:00:00,24.4375,79.0,38.694,7.28516,7.06129,457.0
2021-08-02 11:15:00,24.4375,88.5,38.686,7.2897,8.95312,446.0
2021-08-02 11:30:00,24.5,78.0,38.694,7.28516,10.11342,433.0
2021-08-02 11:45:00,24.5625,81.0,38.702,7.27608,14.43134,421.0
2021-08-02 12:00:00,24.625,93.0,38.736,7.27154,14.37309,422.0
2021-08-02 12:15:00,24.6875,78.0,38.715,7.27381,13.42138,428.5
2021-08-02 12:30:00,24.6875,76.0,38.702,7.27608,13.54059,425.0
2021-08-02 12:45:00,24.75,89.5,38.694,7.28516,11.34489,432.0
2021-08-02 13:00:00,24.75,77.0,38.694,7.27608,8.15157,450.0
2021-08-02 13:15:00,24.8125,88.5,38.69,7.27154,13.85995,428.0
2021-08-02 13:30:00,24.8125,76.0,38.694,7.27154,12.99564,432.0
2021-08-02 13:45:00,24.875,100.0,38.69,7.27608,13.313815,433.0
2021-08-02 14:00:00,24.9375,82.5,38.694,7.27154,15.52473,425.0
2021-08-02 14:15:00,24.9375,75.0,38.698,7.27381,15.65161,423.0
2021-08-02 14:30:00,25.0,100.0,36.74,7.27154,13.36644,432.0
2021-08-02 14:45:00,25.0,76.0,36.688,7.27154,14.967825000000001,421.5
2021-08-02 15:00:00,25.0625,76.0,36.676,7.27154,12.94358,432.0
2021-08-02 15:15:00,25.0625,79.0,36.668,7.27608,10.034005,445.5
2021-08-02 15:30:00,25.0625,86.5,36.664,7.28289,6.75461,464.0
2021-08-02 15:45:00,25.0625,100.0,36.66,7.27608,5.749445,473.5
2021-08-02 16:00:00,25.0625,99.0,36.656,7.27835,4.78695,482.5
2021-08-02 16:15:00,25.0625,70.5,36.668,7.27835,7.51474,456.5
2021-08-02 16:30:00,25.0,100.0,36.647999999999996,7.28516,9.18407,445.5
2021-08-02 16:45:00,24.9375,75.0,38.635,7.2897,6.5118,459.0
2021-08-02 17:00:00,24.9375,71.0,38.669,7.2897,5.89298,465.0
2021-08-02 17:15:00,24.875,100.0,38.669,7.2897,5.46943,468.0
2021-08-02 17:30:00,24.8125,62.0,38.669,7.2897,5.60713,465.0
2021-08-02 17:45:00,24.8125,66.0,38.601,7.2897,4.88802,470.0
2021-08-02 18:00:00,24.75,64.0,38.686,7.2897,4.98184,474.0
2021-08-02 18:15:00,24.6875,99.0,38.643,7.2897,4.74171,476.0
2021-08-02 18:30:00,24.6875,73.0,38.652,7.2897,3.75805,496.0
2021-08-02 18:45:00,24.625,77.0,38.669,7.2897,4.20044,486.0
2021-08-02 19:00:00,24.625,99.5,34.375,7.2897,3.34479,501.0
2021-08-02 19:15:00,24.5625,100.0,34.51,7.29424,2.84177,528.0
2021-08-02 19:30:00,24.5625,72.5,38.638999999999996,7.2897,3.3073449999999998,501.5
2021-08-02 19:45:00,24.5,85.0,38.6345,7.2874300000000005,3.6551400000000003,504.5
2021-08-02 20:00:00,24.5,99.0,35.6255,7.2897,3.76513,497.0
2021-08-02 20:15:00,24.4375,86.0,38.157,7.2897,3.155785,518.0
2021-08-02 20:30:00,24.4375,72.0,38.686,7.2897,3.45311,503.0
2021-08-02 20:45:00,24.375,99.0,34.429500000000004,7.2897,3.71584,501.0
2021-08-02 21:00:00,24.375,98.0,38.677,7.2897,3.969255,496.5
2021-08-02 21:15:00,24.3125,66.0,38.669,7.29424,4.78702,485.0
2021-08-02 21:30:00,24.3125,67.0,38.652,7.2897,5.7043,471.0
2021-08-02 21:45:00,24.25,98.0,38.669,7.2897,3.79359,510.0
2021-08-02 22:00:00,24.25,70.0,38.652,7.29424,4.63497,495.0
2021-08-02 22:15:00,24.1875,100.0,38.3685,7.29424,6.0649049999999995,472.0
2021-08-02 22:30:00,24.1875,88.5,38.635,7.29424,6.00701,477.0
2021-08-02 22:45:00,24.1875,68.0,38.669,7.29424,4.20839,501.5
2021-08-02 23:00:00,24.125,84.0,38.6475,7.29424,4.96292,491.0
2021-08-02 23:15:00,24.125,69.0,38.6605,7.29424,5.39682,483.5
2021-08-02 23:30:00,24.0625,94.0,38.669,7.29424,5.37631,487.5
2021-08-02 23:45:00,24.0625,68.0,38.669,7.29424,5.98403,478.0
2021-08-03 00:00:00,24.0,71.0,38.6605,7.29424,7.143739999999999,470.0
2021-08-03 00:15:00,24.0,98.0,38.6475,7.29424,6.68979,477.5
2021-08-03 00:30:00,23.9375,74.0,40.814,7.29424,7.31152,471.0
2021-08-03 00:45:00,23.9375,72.0,40.823,7.29424,4.39549,518.0
2021-08-03 01:00:00,23.9375,70.5,40.796,7.2897,4.403824999999999,522.0
2021-08-03 01:15:00,23.875,99.0,37.868,7.29424,4.98184,504.0
2021-08-03 01:30:00,23.875,73.0,40.841,7.29424,4.060065,528.0
2021-08-03 01:45:00,23.8125,76.0,39.725,7.29424,3.9992,533.0
2021-08-03 02:00:00,23.8125,78.0,31.566,7.29424,3.37617,556.0
2021-08-03 02:15:00,23.8125,72.0,40.814,7.29424,4.20044,529.0
2021-08-03 02:30:00,23.78125,72.5,40.8095,7.29424,4.26444,537.5
2021-08-03 02:45:00,23.75,75.0,40.738,7.29424,3.89511,550.5
2021-08-03 03:00:00,23.75,98.0,34.016,7.29424,2.93907,576.5
2021-08-03 03:15:00,23.75,100.0,26.834,7.29424,3.13219,570.0
2021-08-03 03:30:00,23.6875,72.0,40.814,7.29424,3.37617,560.0
2021-08-03 03:45:00,23.6875,72.0,40.8005,7.29424,2.95009,575.5
2021-08-03 04:00:00,23.6875,99.0,23.451,7.29424,3.16761,567.0
2021-08-03 04:15:00,23.625,73.0,40.8185,7.29424,3.53184,562.0
2021-08-03 04:30:00,23.625,75.0,31.5075,7.30105,3.5585,566.0
2021-08-03 04:45:00,23.647865853658537,74.58536585365853,31.048134146341464,7.300440975609757,18.00604512195122,561.6951219512196
2021-08-03 05:00:00,23.670731707317074,74.17073170731707,30.58876829268293,7.299831951219512,32.45359024390244,557.390243902439
2021-08-03 05:15:00,23.69359756097561,73.7560975609756,30.12940243902439,7.299222926829269,46.90113536585366,553.0853658536586
2021-08-03 05:30:00,23.716463414634145,73.34146341463415,29.670036585365853,7.298613902439024,61.348680487804884,548.780487804878
2021-08-03 05:45:00,23.739329268292682,72.92682926829268,29.210670731707317,7.298004878048781,75.79622560975609,544.4756097560976
2021-08-03 06:00:00,23.76219512195122,72.51219512195122,28.75130487804878,7.297395853658537,90.24377073170731,540.170731707317
2021-08-03 06:15:00,23.785060975609756,72.09756097560975,28.291939024390246,7.296786829268293,104.69131585365854,535.8658536585366
2021-08-03 06:30:00,23.807926829268293,71.6829268292683,27.832573170731706,7.296177804878049,119.13886097560976,531.560975609756
2021-08-03 06:45:00,23.83079268292683,71.26829268292683,27.37320731707317,7.295568780487805,133.586406097561,527.2560975609756
2021-08-03 07:00:00,23.853658536585368,70.85365853658537,26.913841463414634,7.294959756097561,148.0339512195122,522.9512195121952
2021-08-03 07:15:00,23.8765243902439,70.4390243902439,26.4544756097561,7.2943507317073175,162.48149634146344,518.6463414634146
2021-08-03 07:30:00,23.899390243902438,70.02439024390245,25.995109756097563,7.293741707317073,176.92904146341465,514.3414634146342
2021-08-03 07:45:00,23.922256097560975,69.60975609756098,25.535743902439023,7.29313268292683,191.37658658536589,510.0365853658537
2021-08-03 08:00:00,23.945121951219512,69.1951219512195,25.076378048780487,7.292523658536585,205.8241317073171,505.7317073170732
2021-08-03 08:15:00,23.96798780487805,68.78048780487805,24.61701219512195,7.291914634146342,220.27167682926833,501.4268292682927
2021-08-03 08:30:00,23.990853658536587,68.36585365853658,24.157646341463415,7.2913056097560975,234.71922195121954,497.1219512195122
2021-08-03 08:45:00,24.013719512195124,67.95121951219512,23.69828048780488,7.290696585365854,249.16676707317075,492.8170731707317
2021-08-03 09:00:00,24.036585365853657,67.53658536585365,23.23891463414634,7.29008756097561,263.61431219512195,488.5121951219512
2021-08-03 09:15:00,24.059451219512194,67.1219512195122,22.779548780487808,7.289478536585366,278.0618573170732,484.2073170731707
2021-08-03 09:30:00,24.08231707317073,66.70731707317073,22.32018292682927,7.288869512195122,292.50940243902437,479.9024390243902
2021-08-03 09:45:00,24.10518292682927,66.29268292682927,21.860817073170733,7.2882604878048785,306.9569475609756,475.5975609756098
2021-08-03 10:00:00,24.128048780487806,65.8780487804878,21.401451219512197,7.287651463414634,321.40449268292684,471.2926829268293
2021-08-03 10:15:00,24.150914634146343,65.46341463414635,20.942085365853657,7.287042439024391,335.852037804878,466.9878048780488
2021-08-03 10:30:00,24.173780487804876,65.04878048780488,20.482719512195125,7.286433414634146,350.29958292682926,462.6829268292683
2021-08-03 10:45:00,24.196646341463413,64.63414634146342,20.023353658536585,7.285824390243903,364.7471280487805,458.3780487804878
2021-08-03 11:00:00,24.21951219512195,64.21951219512195,19.56398780487805,7.2852153658536585,379.19467317073173,454.0731707317073
2021-08-03 11:15:00,24.242378048780488,63.80487804878049,19.104621951219514,7.284606341463415,393.6422182926829,449.7682926829268
2021-08-03 11:30:00,24.265243902439025,63.390243902439025,18.645256097560974,7.283997317073171,408.08976341463415,445.4634146341464
2021-08-03 11:45:00,24.288109756097562,62.97560975609756,18.185890243902442,7.283388292682927,422.5373085365854,441.1585365853658
2021-08-03 12:00:00,24.3109756097561,62.5609756097561,17.726524390243902,7.282779268292683,436.9848536585366,436.8536585365854
2021-08-03 12:15:00,24.333841463414632,62.146341463414636,17.267158536585367,7.282170243902439,451.4323987804878,432.5487804878049
2021-08-03 12:30:00,24.35670731707317,61.73170731707317,16.80779268292683,7.281561219512195,465.87994390243904,428.2439024390244
2021-08-03 12:45:00,24.379573170731707,61.31707317073171,16.34842682926829,7.280952195121952,480.3274890243903,423.9390243902439
2021-08-03 13:00:00,24.402439024390244,60.90243902439025,15.889060975609757,7.280343170731707,494.77503414634145,419.6341463414634
2021-08-03 13:15:00,24.42530487804878,60.48780487804878,15.42969512195122,7.279734146341464,509.2225792682927,415.3292682926829
2021-08-03 13:30:00,24.448170731707318,60.07317073170732,14.970329268292684,7.279125121951219,523.6701243902439,411.0243902439024
2021-08-03 13:45:00,24.471036585365855,59.65853658536585,14.510963414634148,7.278516097560976,538.1176695121951,406.719512195122
2021-08-03 14:00:00,24.49390243902439,59.24390243902439,14.051597560975612,7.277907073170732,552.5652146341464,402.4146341463414
2021-08-03 14:15:00,24.516768292682926,58.829268292682926,13.592231707317076,7.277298048780488,567.0127597560976,398.109756097561
2021-08-03 14:30:00,24.539634146341463,58.41463414634146,13.132865853658537,7.276689024390244,581.4603048780488,393.8048780487805
2021-08-03 14:45:00,24.5625,58.0,12.6735,7.27608,595.90785,389.5
2021-08-03 15:00:00,24.625,21.0,38.686,7.267,22.3272,383.0
2021-08-03 15:15:00,24.6875,19.0,38.710499999999996,7.25792,22.42105,395.0
2021-08-03 15:30:00,24.6875,17.0,38.736,7.25338,18.66917,413.0
2021-08-03 15:45:00,24.75,22.0,38.686,7.25338,9.0587,432.0
2021-08-03 16:00:00,24.8125,27.0,38.710499999999996,7.25338,13.12681,419.5
2021-08-03 16:15:00,24.875,37.0,38.702,7.25338,10.68908,435.0
2021-08-03 16:30:00,24.9375,40.0,38.732,7.25338,8.377185,457.0
2021-08-03 16:45:00,24.9375,42.0,38.728,7.25338,8.16945,460.5
2021-08-03 17:00:00,25.0,49.0,36.708,7.25792,8.15157,462.0
2021-08-03 17:15:00,25.0,52.0,36.676,7.25338,7.57111,465.0
2021-08-03 17:30:00,25.0625,74.0,36.7,7.25792,7.54179,468.0
2021-08-03 17:45:00,25.0625,55.0,36.7,7.25338,7.31152,477.0
2021-08-03 18:00:00,25.0625,57.0,36.7,7.25792,4.99133,509.5
2021-08-03 18:15:00,25.0625,57.0,36.676,7.26246,3.22754,540.0
2021-08-03 18:30:00,25.0625,71.5,36.668,7.26246,1.479055,608.0
2021-08-03 18:45:00,25.0625,73.0,36.668,7.26246,1.918085,588.5
2021-08-03 19:00:00,25.125,74.0,36.668,7.26246,1.73173,601.0
2021-08-03 19:15:00,25.0625,68.0,36.664,7.267,1.3452099999999998,626.5
2021-08-03 19:30:00,25.0625,63.0,36.668,7.267,1.04075,658.0
2021-08-03 19:45:00,25.0625,76.0,36.66,7.267,0.361055,796.5
2021-08-03 20:00:00,25.0625,75.0,36.668,7.269270000000001,0.5640050000000001,757.5
2021-08-03 20:15:00,25.0625,75.0,36.668,7.267,1.62576,641.0
2021-08-03 20:30:00,25.0625,72.0,36.66,7.267,1.7221099999999998,641.0
2021-08-03 20:45:00,25.0,74.0,36.668,7.26246,1.78732,640.0
2021-08-03 21:00:00,25.0,94.0,36.644,7.267,1.71891,646.0
2021-08-03 21:15:00,25.0,83.0,36.656,7.26246,1.718925,649.0
2021-08-03 21:30:00,25.0,67.0,36.66,7.267,1.5840450000000001,656.0
2021-08-03 21:45:00,25.0,91.0,36.66,7.26246,1.8378,638.0
2021-08-03 22:00:00,24.9375,69.0,38.669,7.26246,2.51239,615.0
2021-08-03 22:15:00,25.0,74.0,36.7,7.267,2.96113,606.0
2021-08-03 22:30:00,24.9375,70.0,38.669,7.267,2.8631,610.0
2021-08-03 22:45:00,24.9375,70.0,38.686,7.26246,2.68689,618.0
2021-08-03 23:00:00,24.9375,70.0,38.6815,7.267,2.88459,611.0
2021-08-03 23:15:00,24.875,71.0,38.669,7.26246,2.69694,619.0
2021-08-03 23:30:00,24.875,70.0,38.686,7.26246,2.5739900000000002,623.5
2021-08-03 23:45:00,24.875,68.0,38.673,7.267,2.38456,631.0
2021-08-04 00:00:00,24.875,73.0,38.669,7.267,2.521725,626.0
2021-08-04 00:15:00,24.8125,68.0,38.686,7.267,2.41137,630.0
2021-08-04 00:30:00,24.8125,69.0,38.686,7.267,2.45674,635.0
2021-08-04 00:45:00,24.8125,69.0,38.686,7.267,2.28888,641.0
2021-08-04 01:00:00,24.8125,65.0,38.686,7.267,2.47513,637.0
2021-08-04 01:15:00,24.75,66.0,38.686,7.267,2.42039,640.0
2021-08-04 01:30:00,24.75,66.0,38.686,7.267,2.32317,645.0
2021-08-04 01:45:00,24.75,68.0,38.686,7.26246,2.20516,653.5
2021-08-04 02:00:00,24.6875,69.0,38.669,7.267,2.06999,658.0
2021-08-04 02:15:00,24.6875,65.0,38.686,7.267,2.062315,657.5
2021-08-04 02:30:00,24.6875,66.0,38.694,7.267,2.00184,660.0
2021-08-04 02:45:00,24.6875,67.0,38.6815,7.267,1.4652699999999999,698.5
2021-08-04 03:00:00,24.625,67.0,38.686,7.267,1.643985,688.0
2021-08-04 03:15:00,24.625,67.0,38.694,7.267,1.63788,690.0
2021-08-04 03:30:00,24.625,71.0,38.686,7.267,1.48711,703.0
2021-08-04 03:45:00,24.625,68.0,38.694,7.267,1.60178,695.0
2021-08-04 04:00:00,24.625,69.0,38.677,7.267,1.19881,734.0
2021-08-04 04:15:00,24.5625,68.0,38.686,7.267,1.3082850000000001,720.0
2021-08-04 04:30:00,24.5625,68.0,38.44,7.267,1.60178,711.0
2021-08-04 04:45:00,24.545833333333334,67.66666666666667,38.0546,7.267302666666667,2.3754046666666664,695.4666666666667
2021-08-04 05:00:00,24.529166666666665,67.33333333333333,37.6692,7.267605333333334,3.149029333333333,679.9333333333333
2021-08-04 05:15:00,24.5125,67.0,37.2838,7.267908,3.9226539999999996,664.4
2021-08-04 05:30:00,24.495833333333334,66.66666666666667,36.898399999999995,7.268210666666667,4.696278666666666,648.8666666666667
2021-08-04 05:45:00,24.479166666666668,66.33333333333333,36.513,7.268513333333334,5.469903333333333,633.3333333333334
2021-08-04 06:00:00,24.4625,66.0,36.1276,7.268816,6.2435279999999995,617.8
2021-08-04 06:15:00,24.445833333333333,65.66666666666667,35.7422,7.2691186666666665,7.017152666666666,602.2666666666667
2021-08-04 06:30:00,24.429166666666667,65.33333333333333,35.3568,7.269421333333334,7.790777333333333,586.7333333333333
2021-08-04 06:45:00,24.4125,65.0,34.971399999999996,7.269724,8.564402,571.2
2021-08-04 07:00:00,24.395833333333332,64.66666666666667,34.586,7.270026666666666,9.338026666666666,555.6666666666666
2021-08-04 07:15:00,24.379166666666666,64.33333333333333,34.2006,7.270329333333334,10.111651333333333,540.1333333333333
2021-08-04 07:30:00,24.3625,64.0,33.8152,7.270632,10.885276,524.6
2021-08-04 07:45:00,24.345833333333335,63.666666666666664,33.4298,7.270934666666666,11.658900666666666,509.06666666666666
2021-08-04 08:00:00,24.329166666666666,63.333333333333336,33.044399999999996,7.2712373333333336,12.432525333333333,493.5333333333333
2021-08-04 08:15:00,24.3125,63.0,32.659,7.27154,13.20615,478.0
2021-08-04 08:30:00,24.3125,70.0,29.532,7.267,4.79604,560.0
2021-08-04 08:45:00,24.28125,72.0,38.6605,7.25792,3.34479,586.0
2021-08-04 09:00:00,24.3125,66.0,38.694,7.25792,2.78916,609.0
2021-08-04 09:15:00,24.3125,70.0,38.702,7.25792,2.52171,620.0
2021-08-04 09:30:00,24.375,72.0,38.686,7.25792,2.32317,623.0
2021-08-04 09:45:00,24.375,74.0,38.694,7.25792,1.8378,643.0
2021-08-04 10:00:00,24.4375,73.5,38.698,7.25792,1.69986,659.5
2021-08-04 10:15:00,24.4375,72.0,38.702,7.25338,1.93597,647.0
2021-08-04 10:30:00,24.5,74.5,38.6855,7.24885,2.55025,627.5
2021-08-04 10:45:00,24.5625,74.0,36.0695,7.24431,2.06999,644.5
2021-08-04 11:00:00,24.625,81.0,27.562,7.24431,2.98337,611.0
2021-08-04 11:15:00,24.6875,74.0,33.9945,7.24885,2.84177,624.0
2021-08-04 11:30:00,24.75,73.0,35.105999999999995,7.24431,3.18552,609.5
2021-08-04 11:45:00,24.8125,73.0,34.5775,7.24431,2.4344650000000003,641.5
2021-08-04 12:00:00,24.875,72.5,32.9335,7.24658,2.526455,628.5
2021-08-04 12:15:00,24.9375,76.5,26.497500000000002,7.24431,2.6619200000000003,628.0
2021-08-04 12:30:00,25.0,71.0,31.5775,7.24431,2.30593,642.5
2021-08-04 12:45:00,25.0,71.0,31.714,7.24431,2.2718499999999997,646.0
2021-08-04 13:00:00,25.0625,74.0,28.31,7.24431,2.081605,657.5
2021-08-04 13:15:00,25.125,74.0,28.298,7.24431,2.05464,656.0
2021-08-04 13:30:00,25.125,75.0,28.0175,7.24431,1.91455,656.0
2021-08-04 13:45:00,25.1875,74.0,28.322,7.24431,2.51232,634.0
2021-08-04 14:00:00,25.25,75.0,25.47,7.24431,3.14396,618.0
2021-08-04 14:15:00,25.25,75.0,25.446,7.24431,2.93905,623.0
2021-08-04 14:30:00,25.25,74.0,25.246,7.24431,2.8206,626.0
2021-08-04 14:45:00,25.3125,75.0,25.815,7.24431,2.31453,643.0
2021-08-04 15:00:00,25.375,76.0,24.037,7.24431,2.56919,642.0
2021-08-04 15:15:00,25.375,77.0,23.0995,7.24431,1.972305,657.5
